src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packets_per_second,bytes_per_second,avg_packet_size,min_packet_size,max_packet_size,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.2.1,10.0.2.3,58249,130,6,0.0511,2,120,39.13,2347.64,60.0,37,87,0.051115,0.011069,0.006344,0.152753,2,0,0,0,0,portscan
10.0.2.1,10.0.1.3,32963,514,17,2.9144,17,5423,5.83,1860.78,319.0,235,633,0.182148,0.086515,0.089009,0.439463,0,0,0,0,0,normal
10.0.2.1,10.0.1.2,36053,6379,6,14.7578,82,119638,5.56,8106.77,1459.0,535,1889,0.182195,0.060186,0.071993,0.41066,1,8,0,0,0,normal
10.0.2.3,10.0.1.3,48112,392,6,0.187,3,180,16.05,962.78,60.0,47,78,0.093479,0.009529,0.018584,0.226537,3,0,0,2,0,portscan
10.0.2.1,10.0.1.3,50117,21,6,4.34,35,3885,8.06,895.15,111.0,35,211,0.127649,0.059454,0.055669,0.213894,16,9,4,11,0,bruteforce
10.0.2.3,10.0.1.1,35595,22,6,5.2533,78,102414,14.85,19495.14,1313.0,563,1764,0.068225,0.007892,0.02244,0.108059,3,66,0,0,0,normal
10.0.1.2,10.0.2.3,42287,31417,17,5.0084,829,907755,165.52,181246.49,1095.0,821,1666,0.006049,0.000734,0.001646,0.015096,0,0,0,0,0,ddos
10.0.1.2,10.0.2.2,45633,5432,6,25.8647,81,57834,3.13,2236.02,714.0,508,1035,0.323308,0.070327,0.117921,0.622055,1,74,0,0,0,normal
10.0.1.4,10.0.2.3,0,0,1,13.6951,454,51302,33.15,3746.0,113.0,89,225,0.030232,0.012972,0.01441,0.086094,0,0,0,0,0,ddos
10.0.2.3,10.0.1.1,35800,6379,6,14.6845,81,67878,5.52,4622.44,838.0,619,1447,0.183556,0.027441,0.019747,0.413785,1,61,0,0,0,normal
10.0.1.2,10.0.2.3,14836,22,6,40.7383,953,57180,23.39,1403.59,60.0,21,108,0.042792,0.013984,0.013762,0.121713,953,0,0,0,0,ddos
10.0.1.3,10.0.1.2,57608,988,6,0.4418,3,180,6.79,407.4,60.0,20,86,0.22091,0.040706,0.090441,0.411793,3,0,0,1,0,portscan
10.0.1.1,10.0.1.4,33824,23,6,2.4899,15,3375,6.02,1355.48,225.0,92,425,0.17785,0.047632,0.026286,0.44321,16,2,0,7,0,bruteforce
10.0.2.1,10.0.2.3,54597,53,17,3.847,8,3424,2.08,890.04,428.0,147,811,0.549574,0.225242,0.156782,1.049585,0,0,0,0,0,normal
10.0.2.2,10.0.1.3,37231,123,17,1.7577,18,7488,10.24,4260.15,416.0,247,758,0.103393,0.013465,0.040963,0.235413,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,33974,514,17,0.4068,20,3740,49.17,9194.77,187.0,106,260,0.021408,0.008757,0.009778,0.037882,0,0,0,0,0,normal
10.0.1.3,10.0.1.1,62181,5432,6,25.3637,27,18846,1.06,743.03,698.0,485,1314,0.975527,0.191633,0.182877,1.51567,1,1,0,0,0,normal
10.0.1.1,10.0.2.4,34323,3306,6,8.9871,18,24714,2.0,2749.94,1373.0,932,2511,0.528653,0.104163,0.06919,1.056976,3,11,0,0,0,normal
10.0.2.3,10.0.1.4,48656,6379,6,16.2468,55,24640,3.39,1516.61,448.0,165,765,0.300867,0.091685,0.127661,0.514631,3,2,0,0,0,normal
10.0.1.1,10.0.1.4,0,0,1,0.1688,4,264,23.7,1564.14,66.0,24,127,0.056261,0.013996,0.01555,0.143138,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,56909,53,17,2.3691,12,1020,5.07,430.54,85.0,32,147,0.215373,0.063924,0.104842,0.567208,0,0,0,0,0,normal
10.0.1.2,10.0.1.1,64009,3306,6,15.8035,23,13363,1.46,845.57,581.0,220,990,0.718341,0.191465,0.07556,1.409393,2,7,0,0,0,normal
10.0.2.1,10.0.2.4,37573,551,6,0.1335,1,60,7.49,449.31,60.0,33,97,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.4,10.0.1.1,33556,27017,6,20.2436,66,19602,3.26,968.31,297.0,226,536,0.31144,0.115566,0.118672,0.579991,1,31,0,0,0,normal
10.0.1.2,10.0.2.1,0,0,1,16.9145,203,24563,12.0,1452.18,121.0,77,147,0.083735,0.008606,0.022468,0.169112,0,0,0,0,0,ddos
10.0.2.3,10.0.2.4,40986,22,6,8.0939,33,4488,4.08,554.49,136.0,53,243,0.252933,0.075249,0.036483,0.592602,13,8,1,13,0,bruteforce
10.0.2.4,10.0.1.3,39898,22,6,9.8272,42,27384,4.27,2786.54,652.0,499,794,0.239689,0.099961,0.118041,0.679687,3,25,0,0,0,normal
10.0.1.2,10.0.2.4,0,0,1,1.7781,3,360,1.69,202.46,120.0,42,191,0.889047,0.256899,0.312849,1.690481,0,0,0,0,0,normal
10.0.2.1,10.0.2.3,65140,22,6,2.5442,24,20616,9.43,8103.24,859.0,486,1270,0.110616,0.045164,0.015549,0.295434,3,22,0,0,0,normal
10.0.2.1,10.0.2.3,36930,8080,6,13.7946,81,26973,5.87,1955.32,333.0,261,521,0.172433,0.057705,0.060239,0.352302,1,11,0,0,0,normal
10.0.2.4,10.0.2.2,0,0,1,1.9377,3,252,1.55,130.05,84.0,63,107,0.968867,0.239479,0.372169,1.747059,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,50319,766,6,0.3297,1,60,3.03,181.96,60.0,27,88,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.2,10.0.2.2,47580,269,6,0.0235,3,180,127.48,7648.62,60.0,22,85,0.011767,0.003314,0.004521,0.028971,3,0,0,2,0,portscan
10.0.1.3,10.0.1.2,58609,27017,6,12.7781,81,56133,6.34,4392.92,693.0,429,1366,0.159726,0.028763,0.04092,0.446781,2,28,0,0,0,normal
10.0.1.2,10.0.2.4,43465,8080,6,15.861,50,65250,3.15,4113.87,1305.0,945,2226,0.323693,0.15797,0.040359,0.551144,1,42,0,0,0,normal
10.0.2.3,10.0.2.4,44998,8080,6,1.7304,27,9639,15.6,5570.4,357.0,266,518,0.066554,0.022434,0.02261,0.166065,1,7,0,0,0,normal
10.0.1.2,10.0.2.3,0,0,1,1.5374,4,304,2.6,197.74,76.0,51,113,0.512468,0.187319,0.156657,0.834254,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,0,0,1,1.847,3,303,1.62,164.05,101.0,73,164,0.923505,0.294836,0.244964,2.05799,0,0,0,0,0,normal
10.0.1.4,10.0.2.3,0,0,1,8.0121,255,16830,31.83,2100.56,66.0,48,100,0.031544,0.011095,0.007393,0.055398,0,0,0,0,0,ddos
10.0.1.1,10.0.2.3,50637,3972,17,45.8807,922,948738,20.1,20678.36,1029.0,746,1766,0.049816,0.006353,0.007698,0.131246,0,0,0,0,0,ddos
10.0.2.1,10.0.2.3,0,0,1,0.5839,4,452,6.85,774.13,113.0,71,186,0.194626,0.09084,0.051632,0.552525,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,53340,5432,6,7.9315,95,60040,11.98,7569.86,632.0,375,804,0.084377,0.040069,0.035164,0.199715,1,68,0,0,0,normal
10.0.1.3,10.0.2.1,52390,27017,6,15.0405,95,104595,6.32,6954.24,1101.0,395,2198,0.160005,0.029327,0.038175,0.458818,2,7,0,0,0,normal
10.0.2.2,10.0.1.3,58345,3306,6,2.6753,75,8250,28.03,3083.8,110.0,64,188,0.036152,0.016571,0.006877,0.075123,2,29,0,0,0,normal
10.0.1.2,10.0.2.2,0,0,1,0.499,5,590,10.02,1182.46,118.0,72,203,0.12474,0.012513,0.021581,0.304977,0,0,0,0,0,normal
10.0.2.4,10.0.1.1,0,0,1,1.6637,5,610,3.01,366.66,122.0,63,214,0.415913,0.147048,0.155662,0.6563,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,33543,3389,6,4.4945,20,2840,4.45,631.88,142.0,43,207,0.236555,0.030684,0.092316,0.584853,7,0,1,8,0,bruteforce
10.0.1.4,10.0.2.2,47096,123,17,4.0371,20,2380,4.95,589.54,119.0,58,157,0.212478,0.092157,0.077887,0.511802,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,0,0,1,1.8873,5,615,2.65,325.85,123.0,91,222,0.471836,0.109587,0.099799,1.070635,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,35720,443,6,11.5846,92,65872,7.94,5686.15,716.0,486,1405,0.127304,0.04731,0.024366,0.284542,1,79,0,0,0,normal
10.0.1.4,10.0.1.3,64051,161,17,1.5099,3,678,1.99,449.03,226.0,78,321,0.754959,0.278217,0.344119,1.474032,0,0,0,0,0,normal
10.0.2.3,10.0.2.4,0,0,1,1.126,2,194,1.78,172.29,97.0,55,136,1.12599,0.239666,0.388933,3.271433,0,0,0,0,0,normal
10.0.1.4,10.0.2.1,0,0,1,1.7584,5,620,2.84,352.6,124.0,50,181,0.439588,0.173345,0.05491,0.750432,0,0,0,0,0,normal
10.0.2.2,10.0.2.4,40830,21,6,8.3376,47,13348,5.64,1600.94,284.0,176,373,0.181252,0.079134,0.066718,0.426401,7,6,5,6,0,bruteforce
10.0.1.2,10.0.2.3,18204,24806,17,50.5008,623,394982,12.34,7821.3,634.0,232,900,0.081191,0.020165,0.035314,0.231336,0,0,0,0,0,ddos
10.0.2.4,10.0.2.3,0,0,1,1.5019,2,174,1.33,115.86,87.0,39,141,1.501861,0.155088,0.35476,2.73594,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,39951,22,6,13.09,40,31680,3.06,2420.16,792.0,259,1058,0.335642,0.100783,0.158312,0.508579,3,1,0,0,0,normal
10.0.1.3,10.0.2.4,34145,8080,6,20.496,100,114600,4.88,5591.34,1146.0,854,1686,0.20703,0.068131,0.090187,0.513388,1,25,0,0,0,normal
10.0.1.1,10.0.2.3,57565,22,6,28.2378,91,91637,3.22,3245.18,1007.0,553,1464,0.313754,0.13307,0.115643,0.786906,3,66,0,0,0,normal
10.0.1.2,10.0.2.4,56364,80,6,16.5488,489,29340,29.55,1772.94,60.0,37,98,0.033911,0.004959,0.013407,0.086048,489,0,0,0,0,ddos
10.0.1.3,10.0.1.1,0,0,1,1.4396,1,71,0.69,49.32,71.0,38,126,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.4,10.0.1.3,33975,936,6,0.0506,3,180,59.27,3556.35,60.0,32,93,0.025307,0.006844,0.005436,0.061089,3,0,0,1,0,portscan
10.0.2.4,10.0.1.4,64469,23,6,9.1834,15,2235,1.63,243.37,149.0,56,235,0.655955,0.107227,0.068924,1.722336,16,7,5,14,0,bruteforce
10.0.1.2,10.0.2.3,45312,22,6,13.5747,279,16740,20.55,1233.18,60.0,19,93,0.04883,0.004987,0.019521,0.104605,279,0,0,0,0,ddos
10.0.1.1,10.0.2.4,47386,5432,6,15.1857,23,6647,1.51,437.72,289.0,167,568,0.690258,0.105977,0.314756,1.157353,3,22,0,0,0,normal
10.0.2.2,10.0.2.4,0,0,1,0.3282,3,336,9.14,1023.87,112.0,89,213,0.164084,0.048212,0.07611,0.252664,0,0,0,0,0,normal
10.0.2.4,10.0.2.3,34105,27017,6,12.3851,55,55550,4.44,4485.24,1010.0,377,1501,0.229353,0.078283,0.027028,0.395063,1,25,0,0,0,normal
10.0.1.3,10.0.2.4,39321,3306,6,13.8522,99,77913,7.15,5624.6,787.0,379,952,0.141349,0.070097,0.028685,0.315171,3,45,0,0,0,normal
10.0.2.3,10.0.2.1,44589,5432,6,27.3558,82,45920,3.0,1678.62,560.0,292,1028,0.337726,0.118687,0.097585,0.912447,1,12,0,0,0,normal
10.0.1.2,10.0.2.4,63200,787,6,0.0763,3,180,39.34,2360.42,60.0,29,91,0.038129,0.011867,0.017348,0.109146,3,0,0,2,0,portscan
10.0.1.2,10.0.2.2,33623,63590,17,25.9174,1467,963819,56.6,37188.11,657.0,316,1111,0.017679,0.007529,0.007688,0.047057,0,0,0,0,0,ddos
10.0.2.4,10.0.2.1,63003,479,6,0.4526,1,60,2.21,132.58,60.0,27,73,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.2.3,10.0.1.3,62280,3306,6,29.3348,43,44376,1.47,1512.74,1032.0,767,1441,0.698449,0.291942,0.231857,1.169781,2,14,0,0,0,normal
10.0.2.4,10.0.1.3,63004,514,17,1.6109,15,3045,9.31,1890.22,203.0,120,392,0.115066,0.019311,0.011819,0.173233,0,0,0,0,0,normal
10.0.2.2,10.0.2.3,37292,23,6,6.7145,23,9177,3.43,1366.75,399.0,125,565,0.305202,0.130999,0.111269,0.810273,17,0,0,8,0,bruteforce
10.0.1.1,10.0.1.3,45922,80,6,13.9652,36,6012,2.58,430.5,167.0,103,216,0.399007,0.083628,0.171334,0.900833,2,13,0,0,0,normal
10.0.2.2,10.0.2.1,0,0,1,0.2721,4,380,14.7,1396.73,95.0,58,126,0.090688,0.037832,0.030715,0.152403,0,0,0,0,0,normal
10.0.2.3,10.0.2.4,47610,123,17,1.0031,7,2212,6.98,2205.11,316.0,244,453,0.167188,0.042399,0.082683,0.456432,0,0,0,0,0,normal
10.0.2.3,10.0.2.4,0,0,1,1.341,4,432,2.98,322.14,108.0,34,165,0.447015,0.053843,0.212732,1.160473,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,41454,24226,17,22.1676,1879,1116126,84.76,50349.43,594.0,208,1169,0.011804,0.005574,0.001206,0.026267,0,0,0,0,0,ddos
10.0.2.1,10.0.2.2,0,0,1,0.9701,3,348,3.09,358.72,116.0,81,155,0.485055,0.099274,0.048665,0.811214,0,0,0,0,0,normal
10.0.1.3,10.0.1.2,46478,80,6,1.1874,64,55232,53.9,46514.24,863.0,441,1329,0.018848,0.007923,0.005476,0.032067,3,47,0,0,0,normal
10.0.1.3,10.0.2.1,53979,3389,6,5.5666,46,20792,8.26,3735.11,452.0,245,833,0.123703,0.030901,0.059126,0.296193,11,0,4,9,0,bruteforce
10.0.2.4,10.0.2.3,35473,6379,6,9.2266,11,2189,1.19,237.25,199.0,86,395,0.922659,0.143303,0.235006,2.362693,2,2,0,0,0,normal
10.0.1.2,10.0.2.3,0,0,1,1.0198,5,495,4.9,485.38,99.0,59,172,0.254955,0.12006,0.085302,0.497611,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,0,0,1,7.7294,345,37260,44.63,4820.55,108.0,79,154,0.022469,0.004355,0.009916,0.064726,0,0,0,0,0,ddos
10.0.1.1,10.0.2.1,52616,80,6,21.4987,829,49740,38.56,2313.63,60.0,40,114,0.025965,0.003653,0.010528,0.063502,829,0,0,0,0,ddos
10.0.1.3,10.0.2.2,0,0,1,1.0804,4,304,3.7,281.37,76.0,37,117,0.360139,0.094254,0.130985,0.712948,0,0,0,0,0,normal
10.0.1.3,10.0.1.1,35513,3389,6,4.0772,48,14544,11.77,3567.17,303.0,240,564,0.086749,0.036106,0.009076,0.235297,16,6,5,9,0,bruteforce
10.0.1.3,10.0.2.4,22958,11318,17,39.106,1068,1309368,27.31,33482.51,1226.0,929,2222,0.03665,0.004664,0.014518,0.107919,0,0,0,0,0,ddos
10.0.2.3,10.0.2.4,37671,27017,6,18.8862,38,30134,2.01,1595.56,793.0,388,1152,0.510437,0.224953,0.22507,1.423614,2,6,0,0,0,normal
10.0.2.2,10.0.2.3,39219,5432,6,27.5132,72,19152,2.62,696.1,266.0,178,372,0.387509,0.082964,0.045826,0.692471,1,13,0,0,0,normal
10.0.1.1,10.0.1.3,50156,123,17,1.8516,17,2244,9.18,1211.93,132.0,82,173,0.115724,0.039931,0.016211,0.300275,0,0,0,0,0,normal
10.0.2.2,10.0.2.3,47333,5432,6,12.9039,33,24024,2.56,1861.76,728.0,389,1378,0.403248,0.082353,0.087755,1.119748,2,24,0,0,0,normal
10.0.1.2,10.0.2.4,54719,123,17,2.3914,12,4692,5.02,1962.0,391.0,300,742,0.217403,0.065737,0.081157,0.53062,0,0,0,0,0,normal
10.0.1.1,10.0.1.4,37515,3306,6,3.7261,20,20040,5.37,5378.23,1002.0,778,1313,0.196112,0.057488,0.065322,0.462332,2,11,0,0,0,normal
10.0.1.3,10.0.2.3,39787,61294,17,8.4085,1889,1938114,224.65,230495.16,1026.0,336,1486,0.004454,0.0016,0.001917,0.010588,0,0,0,0,0,ddos
10.0.1.3,10.0.2.2,0,0,1,9.2282,106,8904,11.49,964.87,84.0,36,134,0.087888,0.024361,0.038186,0.195629,0,0,0,0,0,ddos
10.0.1.3,10.0.2.4,45872,514,17,1.1527,18,7578,15.62,6574.08,421.0,148,620,0.067806,0.020679,0.008912,0.136332,0,0,0,0,0,normal
10.0.1.3,10.0.1.2,42685,80,6,6.0787,8,10960,1.32,1803.02,1370.0,499,1957,0.868384,0.356841,0.169917,1.746908,1,4,0,0,0,normal
10.0.2.1,10.0.1.3,37609,138,6,0.4816,3,180,6.23,373.77,60.0,31,94,0.24079,0.032735,0.099603,0.385858,3,0,0,0,0,portscan
10.0.1.2,10.0.1.4,33245,123,17,0.9249,15,4935,16.22,5335.91,329.0,166,644,0.066062,0.021374,0.029917,0.121724,0,0,0,0,0,normal
10.0.1.3,10.0.1.2,60880,3306,6,23.9906,97,36472,4.04,1520.27,376.0,164,577,0.249902,0.104292,0.063469,0.676286,2,73,0,0,0,normal
10.0.1.1,10.0.2.2,50120,27702,17,43.7152,1421,795760,32.51,18203.29,560.0,259,796,0.030785,0.006517,0.012362,0.051517,0,0,0,0,0,ddos
10.0.2.1,10.0.2.3,59840,443,6,25.605,73,48399,2.85,1890.21,663.0,303,1310,0.355626,0.065386,0.144126,1.065149,2,41,0,0,0,normal
10.0.1.3,10.0.2.2,0,0,1,26.7836,326,39120,12.17,1460.6,120.0,66,206,0.082411,0.010426,0.039608,0.158134,0,0,0,0,0,ddos
10.0.1.2,10.0.1.4,57096,288,6,0.1606,2,120,12.45,747.2,60.0,24,85,0.160599,0.070558,0.036392,0.412017,2,0,0,2,0,portscan
10.0.1.1,10.0.2.2,37961,34629,17,24.0757,1070,1140620,44.44,47376.36,1066.0,461,1863,0.022522,0.008297,0.003242,0.048927,0,0,0,0,0,ddos
10.0.1.1,10.0.1.4,0,0,1,0.4338,2,236,4.61,544.08,118.0,42,230,0.433761,0.203333,0.118255,1.190457,0,0,0,0,0,normal
10.0.2.2,10.0.2.4,64062,6379,6,11.8765,78,113022,6.57,9516.48,1449.0,653,2703,0.15424,0.033673,0.067505,0.313849,1,50,0,0,0,normal
10.0.1.3,10.0.2.4,53897,80,6,24.6895,89,101905,3.6,4127.46,1145.0,666,1385,0.280563,0.034516,0.116318,0.710671,2,39,0,0,0,normal
10.0.1.3,10.0.2.4,0,0,1,21.973,307,35305,13.97,1606.75,115.0,76,168,0.071807,0.019587,0.029663,0.142533,0,0,0,0,0,ddos
10.0.1.3,10.0.2.4,0,0,1,14.8966,141,14241,9.47,955.99,101.0,74,167,0.106404,0.024185,0.033563,0.314573,0,0,0,0,0,ddos
10.0.1.4,10.0.2.1,46054,65370,17,12.838,1127,1407623,87.79,109644.62,1249.0,791,2066,0.011401,0.001741,0.002101,0.021483,0,0,0,0,0,ddos
10.0.1.1,10.0.2.2,44341,161,17,1.8594,16,3824,8.61,2056.61,239.0,81,294,0.123958,0.060981,0.025484,0.333541,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,43275,28455,17,9.8604,646,599488,65.51,60797.65,928.0,513,1498,0.015287,0.005977,0.004184,0.033912,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,0,0,1,1.6027,3,255,1.87,159.11,85.0,56,111,0.801353,0.124455,0.376716,2.403903,0,0,0,0,0,normal
10.0.2.4,10.0.1.1,60505,22,6,18.6413,35,52045,1.88,2791.92,1487.0,752,2541,0.548274,0.265121,0.14732,0.848542,2,18,0,0,0,normal
10.0.1.4,10.0.1.1,62682,22,6,4.9895,19,7068,3.81,1416.58,372.0,207,642,0.277194,0.063835,0.11941,0.754613,10,6,2,5,0,bruteforce
10.0.1.2,10.0.2.4,47493,443,6,6.6477,45,34110,6.77,5131.11,758.0,442,934,0.151084,0.037915,0.036511,0.400672,1,8,0,0,0,normal
10.0.2.1,10.0.2.3,58393,53,17,0.1297,8,2528,61.7,19497.62,316.0,111,625,0.018522,0.002065,0.003591,0.030569,0,0,0,0,0,normal
10.0.1.2,10.0.1.1,0,0,1,0.8511,1,105,1.17,123.37,105.0,55,153,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.4,10.0.2.2,0,0,1,26.3305,264,24288,10.03,922.43,92.0,58,121,0.100116,0.035484,0.042541,0.288793,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,0,0,1,17.55,488,37576,27.81,2141.08,77.0,46,101,0.036037,0.007188,0.017691,0.101632,0,0,0,0,0,ddos
10.0.2.4,10.0.2.2,40821,3306,6,19.7002,51,6579,2.59,333.96,129.0,42,237,0.394004,0.044054,0.100151,0.612912,1,18,0,0,0,normal
10.0.1.3,10.0.2.4,57746,6379,6,12.5523,90,105570,7.17,8410.44,1173.0,906,2086,0.141037,0.062632,0.068569,0.217679,2,77,0,0,0,normal
10.0.2.2,10.0.1.2,63828,161,17,4.5546,7,3206,1.54,703.91,458.0,278,854,0.759097,0.170314,0.305658,1.886833,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,48026,13638,17,25.7426,975,918450,37.87,35678.21,942.0,592,1743,0.02643,0.009248,0.006824,0.053076,0,0,0,0,0,ddos
10.0.1.2,10.0.1.4,52135,8080,6,12.2051,19,25270,1.56,2070.45,1330.0,417,1862,0.67806,0.124006,0.318168,1.283498,3,14,0,0,0,normal
10.0.2.4,10.0.1.2,43032,22,6,27.0443,66,97614,2.44,3609.41,1479.0,663,2385,0.416066,0.112095,0.158733,0.704302,2,51,0,0,0,normal
10.0.2.4,10.0.2.3,38539,53,17,3.5094,16,5600,4.56,1595.73,350.0,170,613,0.233958,0.034227,0.089445,0.50608,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,37431,23,6,5.3061,24,5040,4.52,949.85,210.0,128,289,0.2307,0.094717,0.075704,0.48011,14,9,5,13,0,bruteforce
10.0.1.2,10.0.1.1,54729,6379,6,22.6029,67,47436,2.96,2098.67,708.0,235,1260,0.342468,0.153358,0.104242,0.903105,1,43,0,0,0,normal
10.0.1.4,10.0.2.1,3274,22035,17,21.9223,1709,2042255,77.96,93158.99,1195.0,537,2212,0.012835,0.006171,0.001591,0.026105,0,0,0,0,0,ddos
10.0.1.4,10.0.1.1,47568,985,6,0.4891,1,60,2.04,122.68,60.0,33,114,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.2.3,10.0.2.1,0,0,1,1.7859,1,122,0.56,68.31,122.0,59,174,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,51883,5432,6,26.922,82,80770,3.05,3000.15,985.0,496,1575,0.33237,0.1472,0.111584,0.816508,1,6,0,0,0,normal
10.0.1.4,10.0.2.2,1821,29100,17,22.4952,1688,1515824,75.04,67384.47,898.0,497,1440,0.013334,0.00436,0.002882,0.031325,0,0,0,0,0,ddos
10.0.1.1,10.0.2.1,10059,50926,17,19.0487,1848,2315544,97.01,121559.26,1253.0,815,2486,0.010313,0.005093,0.003256,0.028791,0,0,0,0,0,ddos
10.0.1.3,10.0.2.4,63501,210,6,0.4545,1,60,2.2,132.02,60.0,34,98,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.3,10.0.2.3,54171,537,6,0.4683,2,120,4.27,256.23,60.0,20,92,0.468323,0.098705,0.085322,1.36645,2,0,0,2,0,portscan
10.0.2.2,10.0.1.2,63258,53,17,1.3323,7,1666,5.25,1250.48,238.0,168,295,0.222048,0.063229,0.055988,0.604029,0,0,0,0,0,normal
10.0.2.4,10.0.1.4,0,0,1,1.6573,4,260,2.41,156.88,65.0,48,103,0.552424,0.17366,0.122076,0.992449,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,53793,27017,6,22.4236,33,3597,1.47,160.41,109.0,35,195,0.700739,0.280052,0.206771,1.639255,3,29,0,0,0,normal
10.0.2.2,10.0.1.3,58504,27017,6,15.0343,61,88755,4.06,5903.5,1455.0,469,2277,0.250572,0.080212,0.041394,0.646618,3,16,0,0,0,normal
10.0.1.3,10.0.2.1,52974,798,6,0.1455,1,60,6.87,412.47,60.0,30,87,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.2.4,10.0.2.2,45989,5432,6,20.6016,100,34300,4.85,1664.92,343.0,103,587,0.208097,0.080547,0.083057,0.594496,2,35,0,0,0,normal
10.0.2.1,10.0.2.3,0,0,1,1.0977,4,276,3.64,251.44,69.0,37,111,0.365898,0.038524,0.141048,0.755699,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,33760,6379,6,23.2098,71,11289,3.06,486.39,159.0,52,216,0.331569,0.111523,0.133921,0.759908,2,59,0,0,0,normal
10.0.2.2,10.0.2.3,45294,22,6,6.8842,19,3002,2.76,436.07,158.0,107,211,0.382457,0.119874,0.104134,0.625369,11,10,1,12,0,bruteforce
10.0.2.2,10.0.2.1,55692,22,6,3.7762,66,37290,17.48,9875.1,565.0,430,761,0.058095,0.026195,0.013968,0.122969,3,57,0,0,0,normal
10.0.1.3,10.0.2.2,57858,8080,6,8.9086,78,11154,8.76,1252.05,143.0,103,217,0.115696,0.057291,0.053759,0.222894,3,74,0,0,0,normal
10.0.2.2,10.0.1.4,38193,27017,6,1.9958,99,62271,49.6,31200.69,629.0,456,1182,0.020366,0.004152,0.006818,0.032761,2,89,0,0,0,normal
10.0.1.4,10.0.2.4,41932,22892,17,26.9706,1896,1939608,70.3,71915.65,1023.0,644,1466,0.014233,0.004652,0.0067,0.040589,0,0,0,0,0,ddos
10.0.1.3,10.0.2.1,45478,53,17,2.0724,12,3720,5.79,1795.03,310.0,148,484,0.188399,0.042002,0.073597,0.445239,0,0,0,0,0,normal
10.0.1.4,10.0.1.2,33813,216,6,0.2645,3,180,11.34,680.65,60.0,35,96,0.132227,0.02344,0.021045,0.328425,3,0,0,0,0,portscan
10.0.2.1,10.0.2.3,0,0,1,1.1603,5,625,4.31,538.66,125.0,94,162,0.290071,0.140077,0.064158,0.737062,0,0,0,0,0,normal
10.0.2.3,10.0.2.4,34659,3306,6,15.0155,42,23898,2.8,1591.55,569.0,356,980,0.366232,0.037901,0.182656,0.574247,1,21,0,0,0,normal
10.0.1.4,10.0.2.2,43871,8080,6,7.8868,45,52380,5.71,6641.45,1164.0,428,1808,0.179246,0.066264,0.02758,0.396535,3,1,0,0,0,normal
10.0.2.2,10.0.2.4,57314,514,17,2.1845,6,2634,2.75,1205.78,439.0,244,711,0.436894,0.197995,0.074062,0.933412,0,0,0,0,0,normal
10.0.1.4,10.0.2.3,61662,443,6,27.3865,62,36146,2.26,1319.85,583.0,424,1051,0.448959,0.22066,0.203855,1.060403,2,49,0,0,0,normal
10.0.2.1,10.0.1.4,48906,472,6,0.2155,2,120,9.28,556.83,60.0,35,99,0.215506,0.059762,0.071449,0.54939,2,0,0,0,0,portscan
10.0.1.4,10.0.2.2,45578,123,17,2.8695,13,3380,4.53,1177.89,260.0,103,352,0.239128,0.081386,0.060929,0.562715,0,0,0,0,0,normal
10.0.2.2,10.0.1.3,57575,27017,6,7.9642,65,87100,8.16,10936.45,1340.0,952,2005,0.124441,0.04078,0.013621,0.188508,1,35,0,0,0,normal
10.0.1.1,10.0.1.4,0,0,1,0.5068,3,306,5.92,603.8,102.0,35,180,0.253396,0.125583,0.093366,0.69631,0,0,0,0,0,normal
10.0.2.1,10.0.1.2,55529,14,6,0.0214,2,120,93.27,5596.01,60.0,20,89,0.021444,0.007176,0.007499,0.036741,2,0,0,0,0,portscan
